E_Use,Y1,Y2,Y3,Y4
885740.3575017285,3.0,-3.5,0.5,0
931535.7556164569,-3.0,2.5,-0.5,2
883456.3480270131,-1.0,2.0,-1.0,0
913727.3683226254,-2.0,3.0,-1.0,0
874612.2484504378,2.0,-2.0,1.0,-2
892013.2287784527,1.0,-2.5,2.0,-1
859435.9966243582,-1.0,1.0,0.0,0
896027.4782267245,-2.5,-0.5,2.5,1
910937.2411571967,2.0,-3.5,2.0,-1
849144.0108846433,1.5,-0.5,-1.5,1
860292.3948085218,-1.0,0.5,0.0,1
891908.5061102539,-1.0,0.5,2.0,-3
901228.1551133821,-2.0,1.0,2.0,-2
860463.0973939726,0.5,2.0,-1.5,-2
896901.9029368045,-1.0,3.0,-1.0,-2
888454.5654223285,-0.5,-1.5,2.5,-1
881329.0729167786,0.0,0.5,-2.0,3
842437.6365413241,0.0,0.5,-0.5,0
867973.2423940968,2.5,-2.0,0.5,-2
855193.7317779743,1.5,-1.0,-1.5,2
888308.3491560691,-0.5,3.0,-1.5,-2
873841.162685022,2.0,1.5,-3.5,0
892017.863267143,2.0,0.0,-3.5,3
877807.769862256,1.0,0.0,-2.5,3
870049.2437647525,3.0,0.5,-3.5,0
879741.5225670678,2.0,1.0,-3.5,1
865219.1027973245,1.0,1.0,-2.5,1
873860.3730471727,-2.0,0.0,1.0,2
877320.1627082538,3.0,0.0,-3.5,1
894086.9054340895,0.0,2.0,-2.5,1
855038.759687747,0.0,-0.5,1.0,-1
867964.663975752,0.0,-0.5,1.5,-2
892093.8689336448,0.0,-1.5,2.5,-2
879305.6881944686,-1.5,-2.0,2.0,3
886535.8725947905,-0.5,-2.0,2.5,0
904887.9390100562,-1.5,-2.0,3.5,0
889412.5082092808,1.0,-1.5,2.0,-3
897835.8313334831,-1.5,1.5,-1.0,2
849336.799893247,2.5,-0.5,-2.0,0
923826.5748957159,-1.5,3.5,-2.0,0
892411.157582628,2.5,-3.5,0.0,2
884167.3375783262,-2.5,0.0,1.5,2
894061.448411514,-0.5,2.5,-2.0,0
939167.3182686621,-3.0,3.5,0.5,-2
920074.8511043963,-3.0,2.5,1.0,-1
871847.747653201,2.5,1.0,-3.5,0
907794.2535943111,-2.0,-1.5,3.5,0
891882.8517929503,0.0,3.5,-2.5,-2
844806.798572487,2.0,1.5,-2.0,-3
840862.2278208018,0.5,0.5,-1.0,0
906209.7750507826,1.5,-3.5,2.0,0
890382.3491617903,-2.5,1.5,1.0,0
854972.6704426721,2.5,0.0,-2.5,0
884300.4066669862,-2.5,0.5,1.5,1
880245.7370551755,-0.5,2.0,0.0,-3
913940.3439772183,-2.0,1.5,-1.0,3
902602.0098436819,-1.0,-3.0,3.0,2
913187.1467281671,-1.5,3.0,0.0,-3
873812.427542525,1.5,-2.5,1.0,0
855178.9621789862,1.5,-1.0,0.5,-2
856311.5399021151,0.0,-1.0,0.0,2
931061.6331109972,-2.5,3.0,1.0,-3
875402.7074917068,3.0,-2.0,0.5,-3
865136.06474454,2.0,-1.0,0.5,-3
907243.1208797841,-0.5,3.5,-2.5,-1
903823.6840137012,1.0,-2.0,2.5,-3
835341.3856387426,2.5,-0.5,-1.5,-1
912952.9976979834,1.5,-3.0,2.5,-2
849983.02667573,3.0,-2.0,-1.0,0
887168.5454193746,-2.0,0.5,0.0,3
881022.189397349,1.0,2.5,-3.0,-1
843328.268691794,1.5,-1.0,-1.0,1
850624.4868969198,3.0,-1.0,-0.5,-3
927319.4199311966,0.5,-3.0,3.5,-2
918649.3519145277,-3.0,1.5,0.0,3
835917.0168795364,2.0,-1.0,-1.0,0
867174.4763598791,2.0,-1.5,-2.0,3
905842.8411103986,0.0,-1.5,3.0,-3
832969.5726913078,1.0,-0.5,-0.5,0
849777.641791498,1.0,-1.5,0.5,0
878817.1841072276,1.5,0.5,-3.0,2
892394.9417677294,1.5,0.5,-3.5,3
869916.9463083252,-1.5,0.0,0.5,2
872909.0965449876,1.5,-2.5,0.0,2
856640.0118926758,-0.5,0.0,-0.5,2
860456.805959989,3.0,-1.0,-2.5,1
865004.4085706609,3.0,1.0,-3.5,-1
871701.0519680087,1.5,1.0,-3.0,1
893285.3950617972,0.0,1.0,-2.5,3
861661.7174866501,0.0,1.5,-0.5,-2
895966.8119536416,1.0,3.0,-3.5,-1
854933.1709929258,0.5,1.0,-1.5,0
903431.4168357907,-1.0,-0.5,3.0,-3
864625.7083270749,-1.0,-1.0,0.5,3
909206.0332408245,-3.0,-2.0,3.5,3
868863.193840914,-1.5,-0.5,1.5,1
835231.7520210693,0.5,0.0,-0.5,0
861432.6498899556,-0.5,-1.5,1.5,1
835343.4232378164,2.0,0.0,-1.5,-1
850654.9530443146,1.0,1.0,-2.0,0
864996.568088428,2.0,1.0,-3.0,0
916370.6672559378,2.5,-3.5,2.0,-2
863519.8278550901,-0.5,0.5,1.0,-2
909038.9689957156,0.5,3.0,-3.5,0
866967.475538479,2.0,2.0,-3.5,-1
861564.2902495046,3.0,-2.0,0.0,-2
865917.8242944693,0.5,-2.0,0.5,2
900616.9262033425,-3.0,0.5,2.0,1
900691.3155009013,-3.0,1.5,1.5,0
883796.4369661133,-2.0,0.5,1.5,0
881443.3126813204,1.5,2.0,-3.5,0
879885.6474635397,0.5,2.0,-2.5,0
907995.1457181415,-2.5,-0.5,3.0,0
843805.2254842414,1.5,0.0,-1.5,0
885598.5390163005,0.5,-3.0,1.5,2
854508.6048240946,-1.0,0.0,0.5,1
873789.2199882177,-2.0,1.0,0.5,1
852237.356008535,1.5,2.0,-2.0,-3
871054.9848485008,0.5,-1.5,1.5,-1
882333.9453895814,-1.0,-1.0,2.5,-1
922504.1566154732,-2.5,3.5,-0.5,-1
890042.0764417985,-2.5,1.0,0.5,2
853665.958807101,-1.0,0.5,0.5,0
909705.7943705529,-1.0,-2.0,3.5,-1
932608.8821334701,-2.5,1.0,3.0,-3
862825.0244183182,3.0,0.0,-3.0,0
893860.8361011255,0.5,1.5,-3.0,2
879675.670051971,-1.5,-1.5,2.5,1
903801.9292990371,0.0,-3.5,2.5,2
931614.9430428275,-3.0,3.0,-0.5,1
966427.8733631852,-2.0,3.5,-3.0,3
877032.5970805885,0.0,-2.5,1.5,2
908835.1910305312,-1.0,2.5,-2.0,1
926439.4763982673,-2.0,3.0,-1.5,1
895173.4071260913,-1.0,2.0,-1.5,1
874457.3482222522,1.0,-2.5,0.5,2
835322.668287358,0.5,0.0,0.0,-1
850690.8235515761,2.5,0.5,-2.5,-1
929107.5859375773,-2.5,2.0,-1.0,3
855464.7999556002,0.0,0.5,-1.0,1
856379.1102748454,2.5,-2.0,0.0,-1
897744.8034990513,-1.5,2.0,-1.0,1
878104.5341794401,2.0,-2.5,1.0,-1
905316.5570982429,1.0,-2.5,2.5,-2
923355.8353512094,2.0,-3.5,2.5,-2
906571.265068003,-0.5,-3.0,3.0,1
936864.3411059616,-2.5,0.5,3.5,-3
911289.4321640612,1.5,-2.5,2.5,-3
941896.9383651803,1.5,-3.5,3.5,-3
883471.288863277,-2.5,-0.5,2.0,2
894311.9143373973,0.5,2.5,-3.0,0
877240.4260601739,-1.0,2.0,-0.5,-1
907628.513475372,-2.0,3.0,-0.5,-1
914082.4167023537,-3.0,2.0,1.5,-1
871748.7346653866,-1.0,0.0,1.5,-1
861106.9682903354,1.5,-1.5,-1.5,3
867279.0089793775,0.5,-1.5,-0.5,3
878802.5923187677,-1.0,0.5,1.5,-2
919927.3705946284,-3.0,1.0,2.5,-1
865926.1146831294,-1.0,1.0,0.5,-1
861769.932375287,2.5,-2.0,-1.5,2
859380.2847814261,-1.0,0.0,0.0,2
898814.7910823144,-1.5,2.5,-1.0,0
867041.0474507048,2.5,-2.0,-2.0,3
881825.5237093531,-0.5,1.5,-1.5,1
863290.2369360862,-1.5,0.5,0.5,1
886481.3965232419,-1.0,-2.5,2.0,3
857071.6083078167,-0.5,0.5,-0.5,1
897771.1727635128,-1.5,3.0,-1.0,-1
901703.9292831215,-0.5,-2.0,3.0,-1
881648.995437349,2.5,-2.0,1.0,-3
867374.7511522367,0.0,0.5,-1.5,2
877817.6839313868,2.0,-2.5,-1.0,3
876210.3070265339,-0.5,2.0,-0.5,-2
894383.9207716646,-0.5,2.0,-2.0,1
886105.9562834799,-1.5,0.0,2.0,-1
898228.3768630184,-1.5,0.0,2.5,-2
908590.156255944,-1.0,3.5,-2.0,-1
910894.041070236,0.5,-2.0,3.0,-3
864123.3855002742,-0.5,-1.5,1.0,2
870290.4849087525,-1.5,-0.5,1.0,2
907260.700457609,-0.5,2.0,-2.5,2
873847.8700800505,-1.5,-1.0,1.0,3
874171.2173511506,-1.5,-1.0,2.0,1
921688.0520692049,-2.0,0.5,3.0,-3
878221.5322696291,-0.5,0.5,1.5,-3
872752.580667746,0.0,-2.0,0.5,3
888149.1224149627,2.0,-3.0,-0.5,3
860399.387366448,3.0,-2.0,-2.0,2
861209.7740737159,2.0,-1.0,-2.0,2
890018.2481200264,1.0,-3.0,0.5,3
890351.1415233675,-2.0,-2.5,3.0,3
848018.3079739567,2.0,-1.5,-1.0,1
846287.7453858892,1.0,-0.5,-1.0,1
891773.662573554,-2.5,-2.0,3.0,3
842779.5083594277,3.0,0.5,-2.0,-3
874835.8575326042,-1.5,1.0,0.0,1
885102.0625043613,0.5,3.5,-2.5,-3
859665.5426386067,1.5,2.5,-2.5,-3
882871.9072188088,1.5,3.5,-3.5,-3
894212.2787380152,1.5,-3.5,1.0,2
899504.506454353,1.5,-3.5,0.5,3
860305.8137606869,-1.0,-0.5,0.5,2
878621.349304947,1.5,-2.5,-0.5,3
916766.6193588873,-2.5,1.5,-0.5,3
881325.1273598517,1.0,3.0,-3.0,-2
885039.3544335777,-2.5,0.5,1.0,2
909557.4789445321,-1.0,-1.5,3.5,-2
842998.4965327912,0.0,0.5,0.0,-1
847625.338713351,0.5,0.0,-1.0,1
906406.3659408161,2.0,-3.0,2.0,-2
931119.3322381286,-3.0,3.5,-0.5,0
894467.8059045644,2.0,-3.0,1.5,-1
890174.5255818907,-0.5,-2.5,2.5,1
878046.9792944688,2.5,0.5,-3.5,1
866708.0479736136,0.0,-1.0,1.5,-1
880291.2954069296,0.0,-1.0,2.0,-2
923242.0706171246,-1.0,3.5,-2.5,0
923211.7870107496,-2.5,3.0,0.5,-2
862510.5000707861,1.0,-1.0,1.0,-2
922776.7551538836,0.0,-3.0,3.5,-1
850667.1952909937,1.0,-1.0,-1.0,2
858139.9517371356,0.5,-1.5,1.0,0
847084.058073751,0.0,-0.5,-0.5,2
902466.5172456368,-2.5,1.0,0.0,3
906091.8499413768,-2.0,-3.0,3.5,3
889292.0272817516,1.5,-3.0,1.5,0
868233.812092012,2.0,-2.0,-1.5,3
893422.2041288811,0.5,1.0,-3.0,3
877721.9837777009,0.5,1.0,-2.5,2
895597.5079222766,1.0,2.0,-3.5,1
879153.6163587357,0.5,3.0,-2.5,-2
863403.5121450331,0.0,1.0,0.5,-3
856371.6374861099,1.5,0.0,-2.0,1
952773.2608510015,-1.5,3.0,-3.0,3
869679.1856547442,-0.5,-1.5,0.5,3
885608.4672922121,3.0,-3.5,0.0,1
870088.7992378382,1.5,0.0,-2.5,2
886155.540286603,2.0,0.5,-3.5,2
895195.9818774678,1.0,1.5,-3.5,2
899977.4116892276,2.5,-3.0,1.5,-2
